date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:23	51151/51151	---M--	200	added ('OK')	image/png	etag:%227bece7115ae9f9ceaf854d22c46392ed%22	https://cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048c53432d8b57a177e7d5_06.png	C:/Users/it%20tech/Downloads/Spa-template/cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048c53432d8b57a177e7d5_06.png	(from https://belluri.webflow.io/post/pedicure-menicure-is-most-relaxable)
11:39:24	168568/168568	---M--	200	added ('OK')	image/png	etag:%22005b714cac486f74d577ea6cc8924d81%22	https://cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048ddc4b58f1785dbc617e_03.png	C:/Users/it%20tech/Downloads/Spa-template/cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048ddc4b58f1785dbc617e_03.png	(from https://belluri.webflow.io/post/hot-stone-spa-is-very-usrful-for-full-body)
11:39:24	36306/36306	---M--	200	added ('OK')	image/png	etag:%224de36ef8fecb66a4d01d299dd2ffa1dd%22	https://cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048dcf82f2d309451354af_04.png	C:/Users/it%20tech/Downloads/Spa-template/cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048dcf82f2d309451354af_04.png	(from https://belluri.webflow.io/post/hot-stone-spa-is-very-usrful-for-full-body)
11:39:26	229795/229795	---M--	200	added ('OK')	image/png	etag:%22f9178b71a379e4e4701a3db554d7d60a%22	https://cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048e3b790f49736ecd4fcc_09.png	C:/Users/it%20tech/Downloads/Spa-template/cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048e3b790f49736ecd4fcc_09.png	(from https://belluri.webflow.io/post/oil-therapy-is-most-relaxable-for-health)
11:39:26	41822/41822	---M--	200	added ('OK')	image/png	etag:%22a3d872bf9f4a4bb878356977b26af602%22	https://cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048e29d396fd000a929046_10.png	C:/Users/it%20tech/Downloads/Spa-template/cdn.prod.website-files.com/62ef86b8d05b79a92706f8b6/63048e29d396fd000a929046_10.png	(from https://belluri.webflow.io/post/oil-therapy-is-most-relaxable-for-health)
11:39:27	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:26%20GMT	https://belluri.webflow.io/login	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/login.html	(from https://belluri.webflow.io/)
11:39:27	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:27%20GMT	https://belluri.webflow.io/therapy/massage-therapy	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/therapy/massage-therapy.html	(from https://belluri.webflow.io/)
11:39:27	0/-1	---M--	502	error ('')			https://belluri.webflow.io/post/mineral-bath-is-very-helpful-for-body	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/post/mineral-bath-is-very-helpful-for-body.html	(from https://belluri.webflow.io/)
11:39:27	0/-1	---M--	502	error ('')			https://belluri.webflow.io/post/herbal-therapy-tips-benifits-for-all	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/post/herbal-therapy-tips-benifits-for-all.html	(from https://belluri.webflow.io/)
11:39:27	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:27%20GMT	https://belluri.webflow.io/spa/face-scrub	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/spa/face-scrub.html	(from https://belluri.webflow.io/)
11:39:27	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:27%20GMT	https://belluri.webflow.io/spa/oil-massage	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/spa/oil-massage.html	(from https://belluri.webflow.io/)
11:39:28	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:28%20GMT	https://belluri.webflow.io/spa/geothermal-spa	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/spa/geothermal-spa.html	(from https://belluri.webflow.io/spa-service)
11:39:28	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:28%20GMT	https://belluri.webflow.io/style-guide	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/style-guide.html	(from https://belluri.webflow.io/)
11:39:28	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:28%20GMT	https://belluri.webflow.io/changelog	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/changelog.html	(from https://belluri.webflow.io/)
11:39:29	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:29%20GMT	https://belluri.webflow.io/spa/body-massage	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/spa/body-massage.html	(from https://belluri.webflow.io/spa-service)
11:39:29	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:29%20GMT	https://belluri.webflow.io/product/diamond	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/product/diamond.html	(from https://belluri.webflow.io/packages)
11:39:29	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:29%20GMT	https://belluri.webflow.io/therapy/aroma-therapy	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/therapy/aroma-therapy.html	(from https://belluri.webflow.io/therapy-service)
11:39:30	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:30%20GMT	https://belluri.webflow.io/team/illo-consequuntur	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/team/illo-consequuntur.html	(from https://belluri.webflow.io/team)
11:39:30	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:26%20GMT	https://belluri.webflow.io/therapy/organic-therapy	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/therapy/organic-therapy.html	(from https://belluri.webflow.io/)
11:39:30	0/-1	---M--	502	error ('')			https://belluri.webflow.io/post/mineral-bath-is-very-helpful-for-body	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/post/mineral-bath-is-very-helpful-for-body.html	(from https://belluri.webflow.io/)
11:39:30	0/-1	---M--	502	error ('')			https://belluri.webflow.io/post/herbal-therapy-tips-benifits-for-all	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/post/herbal-therapy-tips-benifits-for-all.html	(from https://belluri.webflow.io/)
11:39:30	6346/6346	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2013%20Sep%202025%2005:39:30%20GMT	https://belluri.webflow.io/post/full-body-massage-makes-comfort	C:/Users/it%20tech/Downloads/Spa-template/belluri.webflow.io/post/full-body-massage-makes-comfort.html	(from https://belluri.webflow.io/blog)
